taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
MN908947_3,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0309/2020|EPI_ISL_693380|2020-03-16,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0310/2020|EPI_ISL_693381|2020-03-17,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0311/2020|EPI_ISL_693382|2020-03-17,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0312/2020|EPI_ISL_693383|2020-03-17,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0313/2020|EPI_ISL_693384|2020-03-17,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0315/2020|EPI_ISL_693385|2020-03-17,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0316/2020|EPI_ISL_693386|2020-03-25,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chonburi-SQ-NT0002/2020|EPI_ISL_708797|2020-07-24,B.1.2,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0343/2020|EPI_ISL_733537|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0344/2020|EPI_ISL_733538|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0345/2020|EPI_ISL_733539|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0346/2020|EPI_ISL_733540|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0347/2020|EPI_ISL_733541|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0348/2020|EPI_ISL_733542|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0349/2020|EPI_ISL_733543|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0350/2020|EPI_ISL_733544|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0351/2020|EPI_ISL_733545|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0352/2020|EPI_ISL_733546|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0353/2020|EPI_ISL_733547|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0354/2020|EPI_ISL_733548|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0355/2020|EPI_ISL_733549|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0356/2020|EPI_ISL_733550|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0357/2020|EPI_ISL_733551|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0358/2020|EPI_ISL_733552|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0359/2020|EPI_ISL_733553|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0360/2020|EPI_ISL_733554|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0361/2020|EPI_ISL_733555|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0362/2020|EPI_ISL_733556|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0363/2020|EPI_ISL_733557|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0364/2020|EPI_ISL_733558|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0365/2020|EPI_ISL_733559|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0366/2020|EPI_ISL_733560|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0367/2020|EPI_ISL_733561|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0368/2020|EPI_ISL_733562|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0369/2020|EPI_ISL_733563|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0370/2020|EPI_ISL_733564|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0371/2020|EPI_ISL_733565|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0372/2020|EPI_ISL_733566|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0373/2020|EPI_ISL_733567|2020-12-19,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Rayong_CK0015/2020|EPI_ISL_755588|2020-12-25,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chiang_Rai_MM/2020|EPI_ISL_768609|2020-12-03,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chonburi_MS0193/2020|EPI_ISL_768610|2020-11-25,B.1.160.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chonburi_PN0160/2020|EPI_ISL_768611|2020-11-25,B.1.160.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Samut_Sakorn_72-20/2020|EPI_ISL_768615|2020-12-20,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok_KK/2020|EPI_ISL_768616|2020-11-25,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Samut_Sakorn_710/2020|EPI_ISL_768617|2020-12-20,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/AngThong-CONI-0443/2021|EPI_ISL_882772|2021-01-04,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0434/2021|EPI_ISL_882773|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0435/2021|EPI_ISL_882774|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0424/2021|EPI_ISL_882775|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0436/2021|EPI_ISL_882776|2021-01-14,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0428/2021|EPI_ISL_882777|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0441/2021|EPI_ISL_882778|2021-01-07,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0419/2020|EPI_ISL_882779|2020-12-30,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutPrakan-CONI-0448/2021|EPI_ISL_882780|2021-01-06,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0450/2021|EPI_ISL_882782|2021-01-11,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0422/2021|EPI_ISL_882783|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0423/2021|EPI_ISL_882784|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0432/2021|EPI_ISL_882790|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0433/2021|EPI_ISL_882791|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/AngThong-CONI-0444/2021|EPI_ISL_882796|2021-01-04,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/AngThong-CONI-0445/2021|EPI_ISL_882797|2021-01-04,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/AngThong-CONI-0446/2021|EPI_ISL_882798|2021-01-04,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/AngThong-CONI-0447/2021|EPI_ISL_882799|2021-01-04,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI206376-NST/2020|EPI_ISL_918160|2020-03-19,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI204730-NST/2020|EPI_ISL_918161|2020-03-13,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI206685-NST/2020|EPI_ISL_918162|2020-03-19,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/CU-SI2010505-NT/2020|EPI_ISL_918163|2020-03-27,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/61/2020|EPI_ISL_403962|2020-01-08,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/74/2020|EPI_ISL_403963|2020-01-13,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/NIH-59/2020|EPI_ISL_434693|2020-01-16,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/NIH-162/2020|EPI_ISL_434694|2020-01-22,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/NIH-1889/2020|EPI_ISL_434697|2020-03-03,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/NIH-2294/2020|EPI_ISL_434698|2020-03-13,B.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/NIH-2296/2020|EPI_ISL_434699|2020-03-13,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-0071/2020|EPI_ISL_445380|2020-03-30,B.1.1.28,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_3481/2020|EPI_ISL_455589|2020-03-20,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_3480/2020|EPI_ISL_455590|2020-03-20,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_3479/2020|EPI_ISL_455591|2020-03-20,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_3478/2020|EPI_ISL_455592|2020-03-20,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_3472/2020|EPI_ISL_455593|2020-03-20,B.1.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_2983/2020|EPI_ISL_455594|2020-03-18,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0094/2020|EPI_ISL_458023|2020-03-28,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0095/2020|EPI_ISL_458024|2020-03-30,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0096/2020|EPI_ISL_458025|2020-03-31,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0097/2020|EPI_ISL_458026|2020-04-02,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0098/2020|EPI_ISL_458027|2020-04-03,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0099/2020|EPI_ISL_458028|2020-04-04,B.1.1.161,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/NIH_3710/2020|EPI_ISL_515289|2020-03,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok_3001/2020|EPI_ISL_515463|2020-03,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok_3049/2020|EPI_ISL_515465|2020-03,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_2953/2020|EPI_ISL_515470|2020-03,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok_2867/2020|EPI_ISL_515477|2020-03,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Phuket_SQ_AR0013/2020|EPI_ISL_699464|2020-03-15,B.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0319/2020|EPI_ISL_707707|2020-11-29,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0321/2020|EPI_ISL_707708|2020-12-01,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0322/2020|EPI_ISL_707709|2020-12-04,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0323/2020|EPI_ISL_707710|2020-12-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chonburi-SQ-NT0031/2020|EPI_ISL_708800|2020-07-30,B.1.1.284,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chonburi-SQ-TS0001/2020|EPI_ISL_708801|2020-07-24,B.1.2,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chonburi-SQ-NP0073/2020|EPI_ISL_708802|2020-07-27,B.1.1.63,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chonburi-SQ-LN0002/2020|EPI_ISL_708804|2020-10-20,B.1.177.77,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Chonburi-SQ-TB0062/2020|EPI_ISL_708808|2020-11-11,B.1.160,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/phitsanulok-NT0076/2020|EPI_ISL_708810|2020-11-11,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/phitsanulok-MT0115/2020|EPI_ISL_708811|2020-10-26,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-PH7928/2020|EPI_ISL_708812|2020-09-14,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-Ge04/2020|EPI_ISL_708813|2020-10-04,B.1.160,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-14712/2020|EPI_ISL_708815|2020-09-24,B.1.36,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-14918/2020|EPI_ISL_708816|2020-10-05,B.1.265,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-15401/2020|EPI_ISL_708817|2020-10-12,B.1.160,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-14765/2020|EPI_ISL_708818|2020-10-05,B.1.265,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-Am01/2020|EPI_ISL_708820|2020-10-11,B.1.1.25,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-Rat02/2020|EPI_ISL_708821|2020-10-09,B.1.177,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-Ja08/2020|EPI_ISL_708822|2020-10-16,B.1.1.306,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-Tho07/2020|EPI_ISL_708823|2020-10-31,B.1,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok-CONI-0426/2021|EPI_ISL_887105|2021-01-05,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0475/2021|EPI_ISL_1138832|2021-01-31,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0477/2021|EPI_ISL_1138834|2021-01-31,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0480/2021|EPI_ISL_1138837|2021-01-31,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0481/2021|EPI_ISL_1138838|2021-01-31,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0482/2021|EPI_ISL_1138839|2021-01-31,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0483/2021|EPI_ISL_1138840|2021-01-31,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0484/2021|EPI_ISL_1138841|2021-01-31,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/SamutSakhon-CONI-0486/2021|EPI_ISL_1138843|2021-01-31,B.1.36.16,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Siriraj_5/2020|EPI_ISL_447908|2020,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_59/2020|EPI_ISL_447909|2020-01-13,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_68/2020|EPI_ISL_447910|2020-01-15,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Nonthaburi_193/2020|EPI_ISL_447911|2020-01-24,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok_237/2020|EPI_ISL_447912|2020-01-25,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Bangkok_238/2020|EPI_ISL_447913|2020-01-31,A.6,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/Phuket_247/2020|EPI_ISL_447914|2020-01-25,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
